HEB0029,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
HEB0030,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
HEB0031,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
HEB0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0.189189,0,0,0
HEB0034,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
HEB0035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0.189189,0,0,0
HEB0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0.189189,0,0,0
HEB0062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0.189189,0,0,0
HEB0072,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.97491,0.0250896,0,0,0,0.992993,0.00700701,0,0,0
HEB0073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0.189189,0,0,0
HEB0098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0.189189,0,0,0
HEB0100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0.189189,0,0,0
HEB0101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0.189189,0,0,0
HEB0102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0.189189,0,0,0
HEB0105,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
HEB0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0.189189,0,0,0
HEB0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0.189189,0,0,0
HEB0109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0.189189,0,0,0
HEB0115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0.189189,0,0,0
HEB1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0.189189,0,0,0
HEB1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0.189189,0,0,0
HEB1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0.189189,0,0,0
HEB1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0.189189,0,0,0
HEB1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0.189189,0,0,0
HEB1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0.189189,0,0,0
HETAH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0.189189,0,0,0
TJBET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0.189189,0,0,0
TJDAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0.189189,0,0,0
TJFTZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0.189189,0,0,0
TJLUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0.189189,0,0,0
TJSJT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0.189189,0,0,0
